genre,rank_within_genre,tmdb_id,title,release_year,release_date,popularity,vote_average,vote_count,poster_url,overview,source_tmdb_genres,source_sort_orders
Adventure,24,575265,Mission: Impossible - The Final Reckoning,2025,2025-05-17,28.3549,7.17,2885,https://image.tmdb.org/t/p/w500/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",Adventure,primary_release_date.desc|popularity.desc
Adventure,25,1011477,Karate Kid: Legends,2025,2025-05-08,12.1906,6.995,1221,https://image.tmdb.org/t/p/w500/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",Adventure,primary_release_date.desc
Adventure,26,986056,Thunderbolts*,2025,2025-04-30,17.2189,7.291,3601,https://image.tmdb.org/t/p/w500/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",Adventure,primary_release_date.desc
Adventure,27,896536,The Legend of Ochi,2025,2025-04-18,4.3318,6.177,317,https://image.tmdb.org/t/p/w500/qYyEelO4JfOwE0Ui5KsrCE0O8UA.jpg,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home.",Adventure,primary_release_date.desc
Adventure,28,950387,A Minecraft Movie,2025,2025-03-31,28.5553,6.26,3052,https://image.tmdb.org/t/p/w500/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",Adventure,primary_release_date.desc|popularity.desc
Adventure,29,777443,The Electric State,2025,2025-03-07,6.5065,6.499,1676,https://image.tmdb.org/t/p/w500/sI2NiMU8o65hmIMY0JI9CjJ0p7f.jpg,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",Adventure,primary_release_date.desc
Adventure,30,696506,Mickey 17,2025,2025-02-28,12.721,6.836,3627,https://image.tmdb.org/t/p/w500/edKpE9B5qN3e559OuMCLZdW1iBZ.jpg,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",Adventure,primary_release_date.desc
Adventure,31,1356039,Counterattack,2025,2025-02-27,8.5427,8.2,824,https://image.tmdb.org/t/p/w500/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",Adventure,primary_release_date.desc|vote_average.desc
Adventure,32,980477,Ne Zha 2,2025,2025-01-29,35.8266,8.164,728,https://image.tmdb.org/t/p/w500/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",Adventure,primary_release_date.desc|popularity.desc|vote_average.desc
Adventure,33,774370,Dog Man,2025,2025-01-24,6.625,7.445,363,https://image.tmdb.org/t/p/w500/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",Adventure,primary_release_date.desc
Adventure,34,762509,Mufasa: The Lion King,2024,2024-12-18,17.7527,7.303,2686,https://image.tmdb.org/t/p/w500/jbOSUAWMGzGL1L4EaUF8K6zYFo7.jpg,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",Adventure,primary_release_date.desc
Adventure,35,929204,Wallace & Gromit: Vengeance Most Fowl,2024,2024-12-18,4.0546,7.454,661,https://image.tmdb.org/t/p/w500/jUWFSBxTOiCinPdTOh3IDUXVemZ.jpg,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",Adventure,primary_release_date.desc
Adventure,36,539972,Kraven the Hunter,2024,2024-12-11,14.2803,6.438,2366,https://image.tmdb.org/t/p/w500/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",Adventure,primary_release_date.desc
Adventure,37,839033,The Lord of the Rings: The War of the Rohirrim,2024,2024-12-05,5.9699,6.548,868,https://image.tmdb.org/t/p/w500/hE9SAMyMSUGAPsHUGdyl6irv11v.jpg,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",Adventure,primary_release_date.desc
Adventure,38,975511,The Return,2024,2024-11-28,5.7041,6.5,450,https://image.tmdb.org/t/p/w500/xSj6EbdwHs3MFT2tRj9L3I7TE5j.jpg,"After twenty years away, Odysseus washes up on the shores of Ithaca, haggard and unrecognizable. The king has finally returned home, but much has changed in his kingdom since he left to fight in the Trojan war.",Adventure,primary_release_date.desc
Adventure,39,645757,That Christmas,2024,2024-11-27,3.4176,7.1,434,https://image.tmdb.org/t/p/w500/uR3uhztTAxGGK7Co0yyxVy4Gc7H.jpg,It's an unforgettable Christmas for the townsfolk of Wellington-on-Sea when the worst snowstorm in history alters everyone's plans — including Santa's.,Adventure,primary_release_date.desc
Adventure,40,1357633,Solo Leveling -ReAwakening-,2024,2024-11-26,17.2145,7.16,272,https://image.tmdb.org/t/p/w500/dblIFen0bNZAq8icJXHwrjfymDW.jpg,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",Adventure,primary_release_date.desc|popularity.desc
Adventure,41,592983,Spellbound,2024,2024-11-22,5.1963,6.585,317,https://image.tmdb.org/t/p/w500/4dSrwXJNKtMtlkwJPgZMkjjuHvD.jpg,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.",Adventure,primary_release_date.desc
Adventure,42,1241982,Moana 2,2024,2024-11-21,26.2834,7.008,3105,https://image.tmdb.org/t/p/w500/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",Adventure,primary_release_date.desc|popularity.desc
Adventure,43,1147416,"Miraculous World: London, at the Edge of Time",2024,2024-11-14,7.6891,7.5,309,https://image.tmdb.org/t/p/w500/6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,"To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time.",Adventure,primary_release_date.desc
Adventure,44,558449,Gladiator II,2024,2024-11-13,12.7421,6.608,4490,https://image.tmdb.org/t/p/w500/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",Adventure,primary_release_date.desc
Adventure,45,516729,Paddington in Peru,2024,2024-11-08,6.7607,6.813,697,https://image.tmdb.org/t/p/w500/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",Adventure,primary_release_date.desc
Adventure,46,927342,Amaran,2024,2024-10-31,3.4059,7.359,256,https://image.tmdb.org/t/p/w500/eCB06m1KUGilEOlIzb40nkQhVY0.jpg,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",Adventure,primary_release_date.desc
Adventure,47,912649,Venom: The Last Dance,2024,2024-10-22,21.1733,6.676,4272,https://image.tmdb.org/t/p/w500/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",Adventure,primary_release_date.desc|popularity.desc
Adventure,48,1167271,Weekend in Taipei,2024,2024-09-19,2.4845,6.445,289,https://image.tmdb.org/t/p/w500/qSc0AUvs8mRy00R9y8QYEHWIAQ9.jpg,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.",Adventure,primary_release_date.desc
Adventure,49,1184918,The Wild Robot,2024,2024-09-12,31.891,8.3,6187,https://image.tmdb.org/t/p/w500/eG9lz41mJqsI4J6ubMtVqD26q2J.jpg,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",Adventure,primary_release_date.desc|popularity.desc|vote_average.desc
Adventure,50,698687,Transformers One,2024,2024-09-11,9.667,8.0,1649,https://image.tmdb.org/t/p/w500/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",Adventure,primary_release_date.desc|vote_average.desc
Animation,1,1007757,Swapped,2026,2026-05-01,141.9467,8.96,1798,https://image.tmdb.org/t/p/w500/tHhxWxge06goXU6ZQH1hj7vK8Hd.jpg,"A small woodland creature and a majestic bird, two natural sworn enemies of the Valley, magically trade places and set off on an adventure of a lifetime to switch back. Their journey soon uncovers a greater threat—one that could endanger not only their species, but the entire valley they call home.",Animation,primary_release_date.desc|popularity.desc|vote_average.desc
Animation,2,1226863,The Super Mario Galaxy Movie,2026,2026-04-01,176.8494,8.223,2827,https://image.tmdb.org/t/p/w500/eJGWx219ZcEMVQJhAgMiqo8tYY.jpg,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",Animation,primary_release_date.desc|popularity.desc|vote_average.desc
Animation,3,1327819,Hoppers,2026,2026-03-04,101.61,8.199,1727,https://image.tmdb.org/t/p/w500/xjtWQ2CL1mpmMNwuU5HeS4Iuwuu.jpg,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",Animation,primary_release_date.desc|popularity.desc|vote_average.desc
Animation,4,1297842,GOAT,2026,2026-02-11,63.1497,8.122,842,https://image.tmdb.org/t/p/w500/wfuqMlaExcoYiUEvKfVpUTt1v4u.jpg,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",Animation,primary_release_date.desc|popularity.desc|vote_average.desc
Animation,5,991494,The SpongeBob Movie: Search for SquarePants,2025,2025-12-16,21.9019,6.85,307,https://image.tmdb.org/t/p/w500/xJnOMMsFASxNiFnG7v3TNIQ3ife.jpg,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.",Animation,primary_release_date.desc|popularity.desc
